sec,comfort,,,,,,
170820,0,,,,,,
170880,0,,,,,,
170940,0,,,,,,
171000,0,,,,,,
171060,0,,,,,,
171120,0,,,,,,
171180,0,,,,,,
171240,0,,,,,,
171300,0,,,,,,
171360,0,,,,,,
171420,0,,,,,,
171480,0,,,,,,
171540,0,,,,,,
171600,0,,,,,,
171660,0,,,,,,
171720,0,,,,,,
171780,0,,,,,,
171840,0,,,,,,
171900,0,,,,,,
171960,0,,,,,,
172020,0,,,,,,
172080,0,,,,,,
172140,0,,,,,,
172200,0,,,,,,
172260,0,,,,,,
172320,0,,,,,,
172380,0,,,,,,
172440,0,,,,,,
172500,0,,,,,,
172560,0,,,,,,
172620,0,,,,,,
172680,0,,,,,,
172740,0,,,,,,
172800,0,,,,,,
172860,0,,,,,,
172920,0,,,,,,
172980,0,,,,,,
173040,0,,,,,,
173100,0,,,,,,
173160,0,,,,,,
173220,0,,,,,,
173280,0,,,,,,
173340,0,,,,,,
173400,0,,,,,,
173460,0,,,,,,
173520,0,,,,,,
173580,0,,,,,,
173640,0,,,,,,
173700,0,,,,,,
173760,0,,,,,,
173820,0,,,,,,
173880,0,,,,,,
173940,0,,,,,,
174000,0,,,,,,
174060,0,,,,,,
174120,0,,,,,,
174180,0,,,,,,
174240,0,,,,,,
174300,0,,,,,,
174360,0,,,,,,
174420,0,,,,,,
174480,0,,,,,,
174540,0,,,,,,
174600,0,,,,,,
174660,0,,,,,,
174720,0,,,,,,
174780,0,,,,,,
174840,0,,,,,,
174900,0,,,,,,
174960,0,,,,,,
175020,0,,,,,,
175080,0,,,,,,
175140,0,,,,,,
175200,0,,,,,,
175260,0,,,,,,
175320,0,,,,,,
175380,0,,,,,,
175440,0,,,,,,
175500,0,,,,,,
175560,0,,,,,,
175620,0,,,,,,
175680,0,,,,,,
175740,0,,,,,,
175800,0,,,,,,
175860,0,,,,,,
175920,0,,,,,,
175980,0,,,,,,
176040,0,,,,,,
176100,0,,,,,,
176160,0,,,,,,
176220,0,,,,,,
176280,0,,,,,,
176340,0,,,,,,
176400,0,,,,,,
176460,0,,,,,,
176520,0,,,,,,
176580,0,,,,,,
176640,0,,,,,,
176700,0,,,,,,
176760,0,,,,,,
176820,0,,,,,,
176880,0,,,,,,
176940,0,,,,,,
177000,0,,,,,,
177060,0,,,,,,
177120,0,,,,,,
177180,0,,,,,,
177240,0,,,,,,
177300,0,,,,,,
177360,0,,,,,,
177420,0,,,,,,
177480,0,,,,,,
177540,0,,,,,,
177600,0,,,,,,
177660,0,,,,,,
177720,0,,,,,,
177780,0,,,,,,
177840,0,,,,,,
177900,0,,,,,,
177960,0,,,,,,
178020,0,,,,,,
178080,0,,,,,,
178140,0,,,,,,
178200,0,,,,,,
178260,0,,,,,,
178320,0,,,,,,
178380,0,,,,,,
178440,0,,,,,,
178500,0,,,,,,
178560,0,,,,,,
178620,0,,,,,,
178680,0,,,,,,
178740,0,,,,,,
178800,0,,,,,,
178860,0,,,,,,
178920,0,,,,,,
178980,0,,,,,,
179040,0,,,,,,
179100,0,,,,,,
179160,0,,,,,,
179220,0,,,,,,
179280,0,,,,,,
179340,0,,,,,,
179400,0,,,,,,
179460,0,,,,,,
179520,0,,,,,,
179580,0,,,,,,
179640,0,,,,,,
179700,0,,,,,,
179760,0,,,,,,
179820,0,,,,,,
179880,0,,,,,,
179940,0,,,,,,
180000,0,,,,,,
180060,0,,,,,,
180120,0,,,,,,
180180,0,,,,,,
180240,0,,,,,,
180300,0,,,,,,
180360,0,,,,,,
180420,0,,,,,,
180480,0,,,,,,
180540,0,,,,,,
180600,0,,,,,,
180660,0,,,,,,
180720,0,,,,,,
180780,0,,,,,,
180840,0,,,,,,
180900,0,,,,,,
180960,0,,,,,,
181020,0,,,,,,
181080,0,,,,,,
181140,0,,,,,,
181200,0,,,,,,
181260,0,,,,,,
181320,0,,,,,,
181380,0,,,,,,
181440,0,,,,,,
181500,0,,,,,,
181560,0,,,,,,
181620,0,,,,,,
181680,0,,,,,,
181740,0,,,,,,
181800,0,,,,,,
181860,0,,,,,,
181920,0,,,,,,
181980,0,,,,,,
182040,0,,,,,,
182100,0,,,,,,
182160,0,,,,,,
182220,0,,,,,,
182280,0,,,,,,
182340,0,,,,,,
182400,0,,,,,,
182460,0,,,,,,
182520,0,,,,,,
182580,0,,,,,,
182640,0,,,,,,
182700,0,,,,,,
182760,0,,,,,,
182820,0,,,,,,
182880,0,,,,,,
182940,0,,,,,,
183000,0,,,,,,
183060,0,,,,,,
183120,0,,,,,,
183180,0,,,,,,
183240,0,,,,,,
183300,0,,,,,,
183360,0,,,,,,
183420,0,,,,,,
183480,0,,,,,,
183540,0,,,,,,
183600,0,,,,,,
183660,0,,,,,,
183720,0,,,,,,
183780,0,,,,,,
183840,0,,,,,,
183900,0,,,,,,
183960,0,,,,,,
184020,0,,,,,,
184080,0,,,,,,
184140,0,,,,,,
184200,0,,,,,,
184260,0,,,,,,
184320,0,,,,,,
184380,0,,,,,,
184440,0,,,,,,
184500,0,,,,,,
184560,0,,,,,,
184620,0,,,,,,
184680,0,,,,,,
184740,0,,,,,,
184800,0,,,,,,
184860,0,,,,,,
184920,0,,,,,,
184980,0,,,,,,
185040,0,,,,,,
185100,0,,,,,,
185160,0,,,,,,
185220,0,,,,,,
185280,0,,,,,,
185340,0,,,,,,
185400,0,,,,,,
185460,0,,,,,,
185520,0,,,,,,
185580,0,,,,,,
185640,0,,,,,,
185700,0,,,,,,
185760,0,,,,,,
185820,0,,,,,,
185880,0,,,,,,
185940,0,,,,,,
186000,0,,,,,,
186060,0,,,,,,
186120,0,,,,,,
186180,0,,,,,,
186240,0,,,,,,
186300,0,,,,,,
186360,0,,,,,,
186420,0,,,,,,
186480,0,,,,,,
186540,0,,,,,,
186600,0,,,,,,
186660,0,,,,,,
186720,0,,,,,,
186780,0,,,,,,
186840,0,,,,,,
186900,0,,,,,,
186960,0,,,,,,
187020,0,,,,,,
187080,0,,,,,,
187140,0,,,,,,
187200,0,,,,,,
187260,0,,,,,,
187320,0,,,,,,
187380,0,,,,,,
187440,0,,,,,,
187500,0,,,,,,
187560,0,,,,,,
187620,0,,,,,,
187680,0,,,,,,
187740,0,,,,,,
187800,0,,,,,,
187860,0,,,,,,
187920,0,,,,,,
187980,0,,,,,,
188040,0,,,,,,
188100,0,,,,,,
188160,0,,,,,,
188220,0,,,,,,
188280,0,,,,,,
188340,0,,,,,,
188400,0,,,,,,
188460,0,,,,,,
188520,0,,,,,,
188580,0,,,,,,
188640,0,,,,,,
188700,0,,,,,,
188760,0,,,,,,
188820,0,,,,,,
188880,0,,,,,,
188940,0,,,,,,
189000,0,,,,,,
189060,0,,,,,,
189120,0,,,,,,
189180,0,,,,,,
189240,0,,,,,,
189300,0,,,,,,
189360,0,,,,,,
189420,0,,,,,,
189480,0,,,,,,
189540,0,,,,,,
189600,0,,,,,,
189660,0,,,,,,
189720,0,,,,,,
189780,0,,,,,,
189840,0,,,,,,
189900,0,,,,,,
189960,0,,,,,,
190020,0,,,,,,
190080,0,,,,,,
190140,0,,,,,,
190200,0,,,,,,
190260,0,,,,,,
190320,0,,,,,,
190380,0,,,,,,
190440,0,,,,,,
190500,0,,,,,,
190560,0,,,,,,
190620,0,,,,,,
190680,0,,,,,,
190740,0,,,,,,
190800,0,,,,,,
190860,0,,,,,,
190920,0,,,,,,
190980,0,,,,,,
191040,0,,,,,,
191100,0,,,,,,
191160,0,,,,,,
191220,0,,,,,,
191280,0,,,,,,
191340,0,,,,,,
191400,0,,,,,,
191460,0,,,,,,
191520,0,,,,,,
191580,0,,,,,,
191640,0,,,,,,
191700,0,,,,,,
191760,0,,,,,,
191820,0,,,,,,
191880,0,,,,,,
191940,0,,,,,,
192000,0,,,,,,
192060,0,,,,,,
192120,0,,,,,,
192180,0,,,,,,
192240,0,,,,,,
192300,0,,,,,,
192360,0,,,,,,
192420,0,,,,,,
192480,0,,,,,,
192540,0,,,,,,
192600,0,,,,,,
192660,0,,,,,,
192720,0,,,,,,
192780,0,,,,,,
192840,0,,,,,,
192900,0,,,,,,
192960,0,,,,,,
193020,0,,,,,,
193080,0,,,,,,
193140,0,,,,,,
193200,0,,,,,,
193260,0,,,,,,
193320,0,,,,,,
193380,0,,,,,,
193440,0,,,,,,
193500,0,,,,,,
193560,0,,,,,,
193620,0,,,,,,
193680,0,,,,,,
193740,0,,,,,,
193800,0,,,,,,
193860,0,,,,,,
193920,0,,,,,,
193980,0,,,,,,
194040,0,,,,,,
194100,0,,,,,,
194160,0,,,,,,
194220,0,,,,,,
194280,0,,,,,,
194340,0,,,,,,
194400,0,,,,,,
194460,0,,,,,,
194520,0,,,,,,
194580,0,,,,,,
194640,0,,,,,,
194700,0,,,,,,
194760,0,,,,,,
194820,0,,,,,,
194880,0,,,,,,
194940,0,,,,,,
195000,0,,,,,,
195060,0,,,,,,
195120,0,,,,,,
195180,0,,,,,,
195240,0,,,,,,
195300,0,,,,,,
195360,0,,,,,,
195420,0,,,,,,
195480,0,,,,,,
195540,0,,,,,,
195600,0,,,,,,
195660,0,,,,,,
195720,0,,,,,,
195780,0,,,,,,
195840,0,,,,,,
195900,0,,,,,,
195960,0,,,,,,
196020,0,,,,,,
196080,0,,,,,,
196140,0,,,,,,
196200,0,,,,,,
196260,0,,,,,,
196320,0,,,,,,
196380,0,,,,,,
196440,0,,,,,,
196500,0,,,,,,
196560,0,,,,,,
196620,0,,,,,,
196680,0,,,,,,
196740,0,,,,,,
196800,0,,,,,,
196860,0,,,,,,
196920,0,,,,,,
196980,0,,,,,,
197040,0,,,,,,
197100,0,,,,,,
197160,0,,,,,,
197220,0,,,,,,
197280,0,,,,,,
197340,0,,,,,,
197400,0,,,,,,
197460,0,,,,,,
197520,0,,,,,,
197580,0,,,,,,
197640,0,,,,,,
197700,0,,,,,,
197760,0,,,,,,
197820,0,,,,,,
197880,0,,,,,,
197940,0,,,,,,
198000,0,,,,,,
198060,0,,,,,,
198120,0,,,,,,
198180,0,,,,,,
198240,0,,,,,,
198300,0,,,,,,
198360,0,,,,,,
198420,0,,,,,,
198480,0,,,,,,
198540,0,,,,,,
198600,0,,,,,,
198660,0,,,,,,
198720,0,,,,,,
198780,0,,,,,,
198840,0,,,,,,
198900,0,,,,,,
198960,0,,,,,,
199020,0,,,,,,
199080,0,,,,,,
199140,0,,,,,,
199200,0,,,,,,
199260,0,,,,,,
199320,0,,,,,,
199380,0,,,,,,
199440,0,,,,,,
199500,0,,,,,,
199560,0,,,,,,
199620,0,,,,,,
199680,0,,,,,,
199740,0,,,,,,
199800,0,,,,,,
199860,0,,,,,,
199920,0,,,,,,
199980,0,,,,,,
200040,0,,,,,,
200100,0,,,,,,
200160,0,,,,,,
200220,0,,,,,,
200280,0,,,,,,
200340,0,,,,,,
200400,0,,,,,,
200460,0,,,,,,
200520,0,,,,,,
200580,0,,,,,,
200640,0,,,,,,
200700,0,,,,,,
200760,0,,,,,,
200820,0,,,,,,
200880,0,,,,,,
200940,0,,,,,,
201000,0,,,,,,
201060,0,,,,,,
201120,0,,,,,,
201180,0,,,,,,
201240,0,,,,,,
201300,0,,,,,,
201360,0,,,,,,
201420,0,,,,,,
201480,0,,,,,,
201540,0,,,,,,
201600,0,,,,,,
201660,0,,,,,,
201720,0,,,,,,
201780,0,,,,,,
201840,0,,,,,,
201900,0,,,,,,
201960,0,,,,,,
202020,0,,,,,,
202080,0,,,,,,
202140,0,,,,,,
202200,0,,,,,,
202260,0,,,,,,
202320,0,,,,,,
202380,0,,,,,,
202440,0,,,,,,
202500,0,,,,,,
202560,0,,,,,,
202620,0,,,,,,
202680,0,,,,,,
202740,0,,,,,,
202800,0,,,,,,
202860,0,,,,,,
202920,0,,,,,,
202980,0,,,,,,
203040,0,,,,,,
203100,0,,,,,,
203160,0,,,,,,
203220,0,,,,,,
203280,0,,,,,,
203340,0,,,,,,
203400,0,,,,,,
203460,0,,,,,,
203520,0,,,,,,
203580,0,,,,,,
203640,0,,,,,,
203700,0,,,,,,
203760,0,,,,,,
203820,0,,,,,,
203880,0,,,,,,
203940,0,,,,,,
204000,0,,,,,,
204060,0,,,,,,
204120,84.9900691324839,,,,,,
204180,84.9900691324839,,,,,,
204240,84.9900691324839,,,,,,
204300,84.9900691324839,,,,,,
204360,84.9900691324839,,,,,,
204420,84.9900691324839,,,,,,
204480,91.1440167914084,,,,,,
204540,91.1440167914084,,,,,,
204600,91.1440167914084,,,,,,
204660,91.1440167914084,,,,,,
204720,91.1440167914084,,,,,,
204780,91.1440167914084,,,,,,
204840,91.1440167914084,,,,,,
204900,91.1440167914084,,,,,,
204960,91.1440167914084,,,,,,
205020,91.1440167914084,,,,,,
205080,91.1440167914084,,,,,,
205140,91.1440167914084,,,,,,
205200,94.4009915693826,,,,,,
205260,93.7495966137878,,,,,,
205320,94.4009915693826,,,,,,
205380,94.4009915693826,,,,,,
205440,94.4009915693826,,,,,,
205500,94.4009915693826,,,,,,
205560,94.4009915693826,,,,,,
205620,94.4424760548907,,,,,,
205680,94.4424760548907,,,,,,
205740,94.4424760548907,,,,,,
205800,94.4839605403988,,,,,,
205860,94.5076659606891,,,,,,
205920,94.6498984824311,,,,,,
205980,94.6498984824311,,,,,,
206040,94.6498984824311,,,,,,
206100,94.6498984824311,,,,,,
206160,94.6498984824311,,,,,,
206220,94.6498984824311,,,,,,
206280,94.6498984824311,,,,,,
206340,94.6498984824311,,,,,,
206400,94.6498984824311,,,,,,
206460,94.6498984824311,,,,,,
206520,94.6498984824311,,,,,,
206580,94.6498984824311,,,,,,
206640,94.6498984824311,,,,,,
206700,94.6498984824311,,,,,,
206760,94.6498984824311,,,,,,
206820,94.6498984824311,,,,,,
206880,94.6498984824311,,,,,,
206940,94.6498984824311,,,,,,
207000,94.6498984824311,,,,,,
207060,94.6498984824311,,,,,,
207120,94.6352568993106,,,,,,
207180,94.6352568993106,,,,,,
207240,94.6360703205951,,,,,,
207300,94.6360703205951,,,,,,
207360,94.6222421587591,,,,,,
207420,94.4391776657406,,,,,,
207480,94.4123776696179,,,,,,
207540,94.4123776696179,,,,,,
207600,94.387486978313,,,,,,
207660,94.387486978313,,,,,,
207720,94.3625962870081,,,,,,
207780,94.3625962870081,,,,,,
207840,94.4839605403988,,,,,,
207900,94.4839605403988,,,,,,
207960,94.4721078302536,,,,,,
208020,94.4721078302536,,,,,,
208080,94.4602551201085,,,,,,
208140,94.4602551201085,,,,,,
208200,94.4484024099633,,,,,,
208260,94.4575613223482,,,,,,
208320,94.4575613223482,,,,,,
208380,94.4575613223482,,,,,,
208440,94.4462473717551,,,,,,
208500,94.4462473717551,,,,,,
208560,94.4551017678714,,,,,,
208620,94.4551017678714,,,,,,
208680,94.4659238075692,,,,,,
208740,94.4659238075692,,,,,,
208800,94.4659238075692,,,,,,
208860,94.4659238075692,,,,,,
208920,94.4659238075692,,,,,,
208980,94.4659238075692,,,,,,
209040,94.4659238075692,,,,,,
209100,94.4659238075692,,,,,,
209160,94.4659238075692,,,,,,
209220,94.4659238075692,,,,,,
209280,94.1718865697867,,,,,,
209340,94.1718865697867,,,,,,
209400,94.0302789707443,,,,,,
209460,94.0302789707443,,,,,,
209520,93.7362417329619,,,,,,
209580,93.7362417329619,,,,,,
209640,93.300596896137,,,,,,
209700,93.300596896137,,,,,,
209760,93.0173816980523,,,,,,
209820,93.0173816980523,,,,,,
209880,92.7341664999676,,,,,,
209940,92.7341664999676,,,,,,
210000,92.4293072224873,,,,,,
210060,92.5517158349711,,,,,,
210120,92.6096554414968,,,,,,
210180,92.6949571618723,,,,,,
210240,92.5398631248259,,,,,,
210300,92.476415564216,,,,,,
210360,92.3283712561262,,,,,,
210420,92.3283712561262,,,,,,
210480,92.3847690877795,,,,,,
210540,92.446806702598,,,,,,
210600,92.6096554414968,,,,,,
210660,92.5153745926606,,,,,,
210720,92.7725041803955,,,,,,
210780,92.7725041803955,,,,,,
210840,92.7725041803955,,,,,,
210900,92.7725041803955,,,,,,
210960,92.5915611371747,,,,,,
211020,92.7725041803955,,,,,,
211080,92.9760651040189,,,,,,
211140,92.9760651040189,,,,,,
211200,93.3831869512657,,,,,,
211260,93.3831869512657,,,,,,
211320,93.3831869512657,,,,,,
211380,93.3831869512657,,,,,,
211440,93.3987436333312,,,,,,
211500,93.4723409773959,,,,,,
211560,93.4723409773959,,,,,,
211620,93.4723409773959,,,,,,
211680,93.6178612390201,,,,,,
211740,93.6178612390201,,,,,,
211800,93.6334179210857,,,,,,
211860,93.6334179210857,,,,,,
211920,93.6645312852167,,,,,,
211980,93.7224940615234,,,,,,
212040,93.7371356446439,,,,,,
212100,93.7740165293516,,,,,,
212160,93.7740165293516,,,,,,
212220,93.7740165293516,,,,,,
212280,93.7878446911877,,,,,,
212340,93.6486958543572,,,,,,
212400,93.6617962182018,,,,,,
212460,93.6617962182018,,,,,,
212520,93.5359072468622,,,,,,
212580,93.5359072468622,,,,,,
212640,93.5359072468622,,,,,,
212700,93.5359072468622,,,,,,
212760,93.6987559857609,,,,,,
212820,93.6987559857609,,,,,,
212880,93.6863106401085,,,,,,
212940,93.6863106401085,,,,,,
213000,93.5110165555573,,,,,,
213060,93.5110165555573,,,,,,
213120,93.6614199488036,,,,,,
213180,93.7084903551668,,,,,,
213240,93.7286537324926,,,,,,
213300,93.7286537324926,,,,,,
213360,93.7362417329619,,,,,,
213420,93.7362417329619,,,,,,
213480,93.7362417329619,,,,,,
213540,93.7639396428127,,,,,,
213600,93.8996469252283,,,,,,
213660,93.8996469252283,,,,,,
213720,93.8996469252283,,,,,,
213780,93.8996469252283,,,,,,
213840,93.7639396428127,,,,,,
213900,93.7639396428127,,,,,,
213960,93.8093342729194,,,,,,
214020,93.7743107641898,,,,,,
214080,93.6282323603971,,,,,,
214140,93.7362417329619,,,,,,
214200,93.7145976535663,,,,,,
214260,93.7145976535663,,,,,,
214320,93.4717828352275,,,,,,
214380,93.4717828352275,,,,,,
214440,93.4821539566045,,,,,,
214500,93.4821539566045,,,,,,
214560,93.356817795566,,,,,,
214620,93.356817795566,,,,,,
214680,93.2211105131504,,,,,,
214740,93.2683057553997,,,,,,
214800,92.8675125055208,,,,,,
214860,92.8675125055208,,,,,,
214920,92.7372335144018,,,,,,
214980,92.7372335144018,,,,,,
215040,92.7272772378799,,,,,,
215100,92.7272772378799,,,,,,
215160,92.5969982467609,,,,,,
215220,92.5969982467609,,,,,,
215280,92.466719255642,,,,,,
215340,92.466719255642,,,,,,
215400,92.466719255642,,,,,,
215460,92.466719255642,,,,,,
215520,92.206161273404,,,,,,
215580,92.206161273404,,,,,,
215640,92.336440264523,,,,,,
215700,92.336440264523,,,,,,
215760,92.336440264523,,,,,,
215820,92.336440264523,,,,,,
215880,92.206161273404,,,,,,
215940,92.206161273404,,,,,,
216000,92.45676297912,,,,,,
216060,92.45676297912,,,,,,
216120,92.45676297912,,,,,,
216180,92.45676297912,,,,,,
216240,93.1181142112368,,,,,,
216300,93.1181142112368,,,,,,
216360,93.1181142112368,,,,,,
216420,93.1181142112368,,,,,,
216480,93.2583494788777,,,,,,
216540,93.2583494788777,,,,,,
216600,93.5288637376376,,,,,,
216660,93.5288637376376,,,,,,
216720,93.6591427287566,,,,,,
216780,93.6876753764729,,,,,,
216840,94.0634801585469,,,,,,
216900,94.0634801585469,,,,,,
216960,94.082626844166,,,,,,
217020,94.082626844166,,,,,,
217080,94.1017735297851,,,,,,
217140,94.0798485316793,,,,,,
217200,94.2399963523641,,,,,,
217260,94.2399963523641,,,,,,
217320,94.2399963523641,,,,,,
217380,94.2399963523641,,,,,,
217440,93.9893946466481,,,,,,
217500,93.9618736534905,,,,,,
217560,93.9536036098886,,,,,,
217620,93.9536036098886,,,,,,
217680,93.9536036098886,,,,,,
217740,93.9536036098886,,,,,,
217800,93.9672096453273,,,,,,
217860,93.9672096453273,,,,,,
217920,93.9558956947341,,,,,,
217980,93.9558956947341,,,,,,
218040,94.1265679040101,,,,,,
218100,94.1265679040101,,,,,,
218160,94.1378818546032,,,,,,
218220,94.1378818546032,,,,,,
218280,94.1265679040101,,,,,,
218340,94.1265679040101,,,,,,
218400,94.115253953417,,,,,,
218460,94.115253953417,,,,,,
218520,94.0813121016376,,,,,,
218580,94.0813121016376,,,,,,
218640,94.2180424591343,,,,,,
218700,94.2180424591343,,,,,,
218760,94.5141310753138,,,,,,
218820,94.5141310753138,,,,,,
218880,94.4801892235344,,,,,,
218940,94.4801892235344,,,,,,
219000,94.4801892235344,,,,,,
219060,94.4801892235344,,,,,,
219120,94.4688752729413,,,,,,
219180,94.4688752729413,,,,,,
219240,94.3095170142584,,,,,,
219300,94.3095170142584,,,,,,
219360,94.2982030636653,,,,,,
219420,94.2982030636653,,,,,,
219480,94.2982030636653,,,,,,
219540,94.1501587555756,,,,,,
219600,93.8635843922132,,,,,,
219660,93.8880119911755,,,,,,
219720,93.8635843922132,,,,,,
219780,93.8635843922132,,,,,,
219840,93.8367140333547,,,,,,
219900,93.7939148518244,,,,,,
219960,93.5654171624588,,,,,,
220020,93.5654171624588,,,,,,
220080,93.1038090572253,,,,,,
220140,93.1038090572253,,,,,,
220200,92.8975807224593,,,,,,
220260,92.8975807224593,,,,,,
220320,92.6913523876932,,,,,,
220380,92.6913523876932,,,,,,
220440,92.8829391393388,,,,,,
220500,92.8829391393388,,,,,,
220560,92.4997656360477,,,,,,
220620,92.3653823331487,,,,,,
220680,92.3809390152142,,,,,,
220740,92.5576421900437,,,,,,
220800,92.4634004968013,,,,,,
220860,92.4634004968013,,,,,,
220920,92.6805321486663,,,,,,
220980,92.6805321486663,,,,,,
221040,93.1147954523962,,,,,,
221100,93.1147954523962,,,,,,
221160,93.1147954523962,,,,,,
221220,93.1147954523962,,,,,,
221280,93.1147954523962,,,,,,
221340,93.1147954523962,,,,,,
221400,93.0229243011828,,,,,,
221460,93.0229243011828,,,,,,
221520,93.1866023337077,,,,,,
221580,93.1230923494978,,,,,,
221640,93.4487898272952,,,,,,
221700,93.4487898272952,,,,,,
221760,93.4487898272952,,,,,,
221820,93.4487898272952,,,,,,
221880,94.1001847828901,,,,,,
221940,94.1001847828901,,,,,,
222000,93.8242686877024,,,,,,
222060,93.8242686877024,,,,,,
222120,93.8242686877024,,,,,,
222180,93.8242686877024,,,,,,
222240,93.7325320438436,,,,,,
222300,93.7325320438436,,,,,,
222360,93.6489746031512,,,,,,
222420,93.6489746031512,,,,,,
222480,94.4721078302537,,,,,,
222540,94.4632182976448,,,,,,
222600,94.4632182976448,,,,,,
222660,94.4365496998181,,,,,,
222720,93.971267588679,,,,,,
222780,93.971267588679,,,,,,
222840,94.0779419799854,,,,,,
222900,94.0779419799854,,,,,,
222960,94.0779419799854,,,,,,
223020,94.0779419799854,,,,,,
223080,93.9826158962445,,,,,,
223140,93.9826158962445,,,,,,
223200,93.9826158962445,,,,,,
223260,94.5503357172117,,,,,,
223320,94.500554334602,,,,,,
223380,94.5254450259069,,,,,,
223440,94.5254450259069,,,,,,
223500,94.5254450259069,,,,,,
223560,94.5254450259069,,,,,,
223620,94.5254450259069,,,,,,
223680,94.5254450259069,,,,,,
223740,94.5254450259069,,,,,,
223800,94.5254450259069,,,,,,
223860,94.5254450259069,,,,,,
223920,94.5254450259069,,,,,,
223980,94.500554334602,,,,,,
224040,94.500554334602,,,,,,
224100,94.4839605403988,,,,,,
224160,94.4424760548907,,,,,,
224220,94.4365496998181,,,,,,
224280,93.5059854775398,,,,,,
224340,93.6178612390201,,,,,,
224400,93.4487898272952,,,,,,
224460,93.4487898272952,,,,,,
224520,92.9431763896715,,,,,,
224580,92.9431763896715,,,,,,
224640,92.647087773492,,,,,,
224700,92.5218318583184,,,,,,
224760,92.2504172934872,,,,,,
224820,92.2504172934872,,,,,,
224880,91.979002728656,,,,,,
224940,91.7361940237673,,,,,,
225000,91.1440167914084,,,,,,
225060,91.1440167914084,,,,,,
225120,91.1440167914084,,,,,,
225180,91.1440167914084,,,,,,
225240,91.1440167914084,,,,,,
225300,91.1440167914084,,,,,,
225360,91.4154313562396,,,,,,
225420,91.4154313562396,,,,,,
225480,91.6868459210707,,,,,,
225540,91.6868459210707,,,,,,
225600,92.5010896155643,,,,,,
225660,92.5010896155643,,,,,,
225720,92.7725041803955,,,,,,
225780,92.6472359197042,,,,,,
225840,93.1483089624695,,,,,,
225900,93.1483089624695,,,,,,
225960,93.6493820052347,,,,,,
226020,93.6493820052347,,,,,,
226080,93.8999185266174,,,,,,
226140,93.8999185266174,,,,,,
226200,94.150455048,,,,,,
226260,94.168350513813,,,,,,
226320,94.1974306457592,,,,,,
226380,94.1974306457592,,,,,,
226440,94.4449163187441,,,,,,
226500,94.4449163187441,,,,,,
226560,94.4476616155792,,,,,,
226620,94.4449163187441,,,,,,
226680,94.4701323785628,,,,,,
226740,94.4701323785628,,,,,,
226800,94.5116168640709,,,,,,
226860,94.5116168640709,,,,,,
226920,94.5319952078292,,,,,,
226980,94.5319952078292,,,,,,
227040,94.5843966632078,,,,,,
227100,94.5843966632078,,,,,,
227160,94.5843966632078,,,,,,
227220,94.5843966632078,,,,,,
227280,94.6105973908972,,,,,,
227340,94.6105973908972,,,,,,
227400,94.4391776657406,,,,,,
227460,94.274419622024,,,,,,
227520,94.2993103133288,,,,,,
227580,94.2993103133288,,,,,,
227640,94.2993103133288,,,,,,
227700,94.2993103133288,,,,,,
227760,94.2868649676764,,,,,,
227820,94.2868649676764,,,,,,
227880,94.1372055307113,,,,,,
227940,94.1372055307113,,,,,,
228000,94.074234846168,,,,,,
228060,94.074234846168,,,,,,
228120,94.0617895005156,,,,,,
228180,94.0617895005156,,,,,,
228240,94.187302202457,,,,,,
228300,94.187302202457,,,,,,
228360,94.1375208198473,,,,,,
228420,94.1500670460157,,,,,,
228480,94.1263616257253,,,,,,
228540,94.1263616257253,,,,,,
228600,94.1263616257253,,,,,,
228660,94.1263616257253,,,,,,
228720,94.1049029532031,,,,,,
228780,94.1049029532031,,,,,,
228840,93.9568586451134,,,,,,
228900,93.9568586451134,,,,,,
228960,93.8088143370237,,,,,,
229020,93.8088143370237,,,,,,
229080,93.5127257208442,,,,,,
229140,93.5127257208442,,,,,,
229200,93.5127257208442,,,,,,
229260,93.5127257208442,,,,,,
229320,93.2279510552578,,,,,,
229380,93.2279510552578,,,,,,
229440,92.9431763896714,,,,,,
229500,92.9431763896714,,,,,,
229560,92.8064460321748,,,,,,
229620,92.8064460321748,,,,,,
229680,92.8177599827679,,,,,,
229740,92.8974620394993,,,,,,
229800,92.7423680024529,,,,,,
229860,92.7423680024529,,,,,,
229920,92.5872739654066,,,,,,
229980,92.5872739654066,,,,,,
230040,92.5872739654066,,,,,,
230100,92.6594368241065,,,,,,
230160,92.6594368241065,,,,,,
230220,92.6594368241065,,,,,,
230280,92.9851343019039,,,,,,
230340,92.9851343019039,,,,,,
230400,92.9726889562515,,,,,,
230460,92.1614935086535,,,,,,
230520,92.3165875456999,,,,,,
230580,92.2632888750503,,,,,,
230640,92.3047348355548,,,,,,
230700,91.0076768057114,,,,,,
230760,91.1562784624866,,,,,,
230820,91.1562784624866,,,,,,
230880,91.2995197893878,,,,,,
230940,91.4404957793875,,,,,,
231000,91.5583909479504,,,,,,
231060,91.5583909479504,,,,,,
231120,91.5583909479504,,,,,,
231180,91.5772261368842,,,,,,
231240,91.736584395567,,,,,,
231300,91.736584395567,,,,,,
231360,91.7592122967532,,,,,,
231420,91.8740722651284,,,,,,
231480,92.4031212380716,,,,,,
231540,92.4031212380716,,,,,,
231600,92.6767440043286,,,,,,
231660,92.6767440043286,,,,,,
231720,92.7092101234219,,,,,,
231780,92.7797010170036,,,,,,
231840,92.6647359773421,,,,,,
231900,92.6647359773421,,,,,,
231960,92.5497709376805,,,,,,
232020,92.5497709376805,,,,,,
